lambda,num_clients,mu,servers,capacity,simulation_time,warmup_time,arrivals,departures,dropped,avg_n_system,avg_n_queue,avg_wait_queue,avg_response_time,throughput,utilization,drop_probability,scenario,replication
12.0,1,8.0,1,4,5000.0,500.0,54115,33318,20793,2.753219154481607,1.8312659853569502,0.24728560930622961,1.3717982750224642,7.404,0.9219531691246585,0.3842372724752841,MM1K4,72
12.0,1,8.0,1,4,5000.0,500.0,53759,33319,20441,2.760300306553013,1.8335171726551809,0.24763847105751172,1.3728072898743706,7.404222222222222,0.9267831338978977,0.38023400732900536,MM1K4,73
12.0,1,8.0,1,4,5000.0,500.0,54238,33056,21179,2.7751804717213693,1.8487628889376395,0.25165000516796443,1.3777626820180893,7.345777777777778,0.9264175827837011,0.3904826874147277,MM1K4,74
12.0,1,8.0,1,4,5000.0,500.0,54138,33426,20713,2.762529349296214,1.8366259856869804,0.24726350249532417,1.3719195291999053,7.428,0.9259033636092348,0.382596327902767,MM1K4,75
12.0,1,8.0,1,4,5000.0,500.0,54298,33258,21040,2.762037044348698,1.8381761952142681,0.2487233410216705,1.3737295818142667,7.390666666666666,0.9238608491344302,0.3874912519798151,MM1K4,76
12.0,1,8.0,1,4,5000.0,500.0,53803,33415,20385,2.7435822751156866,1.821216397189325,0.2452435045664919,1.3694526333892505,7.4255555555555555,0.9223658779263745,0.37888221846365444,MM1K4,77
12.0,1,8.0,1,4,5000.0,500.0,53557,33040,20518,2.7398776272172984,1.8189675618665635,0.24773098446397862,1.3731594366421473,7.342222222222222,0.9209100653506963,0.3831058498422242,MM1K4,78
12.0,1,8.0,1,4,5000.0,500.0,53963,33422,20541,2.7500961123403806,1.8247512012250064,0.24569560799746737,1.3702821347789458,7.427111111111111,0.9253449111153779,0.38064970442710744,MM1K4,79
12.0,1,8.0,1,4,5000.0,500.0,53879,33026,20850,2.7755514853490646,1.8499299450409146,0.25203638142131585,1.378156864115416,7.339111111111111,0.925621540308113,0.386978228994599,MM1K4,80
12.0,1,8.0,1,4,5000.0,500.0,54221,33172,21048,2.761356389919788,1.8388049831083575,0.24939548717394402,1.3745357278252208,7.371555555555555,0.9225514068114029,0.38818907803249664,MM1K4,81
12.0,1,8.0,1,4,5000.0,500.0,53731,33034,20698,2.7532969456431227,1.8306917680745287,0.24938417627582962,1.3750695491956502,7.340888888888889,0.922605177568643,0.38521523887513726,MM1K4,82
12.0,1,8.0,1,4,5000.0,500.0,54004,33550,20453,2.751422646991595,1.8285134943957302,0.2453219338415682,1.3691069863748544,7.455555555555556,0.9229091525958686,0.37873120509591884,MM1K4,83
12.0,1,8.0,1,4,5000.0,500.0,54040,33122,20919,2.768770041024848,1.8447991214308834,0.25063794363054615,1.3761723951882463,7.360444444444444,0.9239709195939851,0.3871021465581051,MM1K4,84
12.0,1,8.0,1,4,5000.0,500.0,53872,33334,20540,2.7578783098728232,1.8361312727976837,0.24794372901036052,1.3723845780497759,7.407555555555556,0.9217470370751731,0.3812741312741313,MM1K4,85
12.0,1,8.0,1,4,5000.0,500.0,54512,33349,21166,2.772093685096278,1.8461617114884976,0.2491466441179496,1.374094920915896,7.410888888888889,0.9259319736077581,0.3882814793073085,MM1K4,86
12.0,1,8.0,1,4,5000.0,500.0,53845,33177,20668,2.753166558626861,1.828602870639741,0.24804422866813547,1.373451175015628,7.3726666666666665,0.9245636879871323,0.38384251091094806,MM1K4,87
12.0,1,8.0,1,4,5000.0,500.0,53823,33326,20499,2.752550693490519,1.829500046081843,0.24709043117505192,1.3717337311845927,7.405777777777778,0.923050647408677,0.3808594838637757,MM1K4,88
12.0,1,8.0,1,4,5000.0,500.0,54045,33163,20884,2.7743850216100796,1.8458324136553403,0.250495326840903,1.376493323180175,7.369555555555555,0.9285526079547501,0.38641872513646036,MM1K4,89
12.0,1,8.0,1,4,5000.0,500.0,54070,33159,20913,2.7453237686556267,1.8251810281311691,0.24770184662602676,1.3725762707025984,7.368666666666667,0.9201427405244609,0.3867764009617163,MM1K4,90
12.0,1,8.0,1,4,5000.0,500.0,54133,33251,20880,2.756505164460677,1.832729221223375,0.24798392301165184,1.3729958398579074,7.389111111111111,0.9237759432373016,0.38571666081687694,MM1K4,91
12.0,1,8.0,1,4,5000.0,500.0,53978,33226,20752,2.7627551437022992,1.8383087650016887,0.24896472270570832,1.3741682736102119,7.383555555555556,0.9244463787005518,0.38445292526584907,MM1K4,92
12.0,1,8.0,1,4,5000.0,500.0,54274,33568,20705,2.763301128623567,1.8375015553567382,0.24632226055816558,1.3704295680297962,7.459555555555555,0.9257995732668446,0.38149021630983526,MM1K4,93
12.0,1,8.0,1,4,5000.0,500.0,53971,33176,20797,2.7680207546182665,1.843369603737644,0.2500363448829648,1.3754584655913633,7.372444444444445,0.9246511508806355,0.3853365696392507,MM1K4,94
12.0,1,8.0,1,4,5000.0,500.0,53963,33185,20776,2.7688352398658056,1.8426106262180313,0.24984064741877884,1.3754380434268036,7.374444444444444,0.9262246136477843,0.3850045401478791,MM1K4,95
12.0,1,8.0,1,4,5000.0,500.0,53988,33238,20752,2.7540524408539815,1.8306188493244415,0.24784576928318008,1.3728704032278827,7.386222222222222,0.9234335915295017,0.3843817144550641,MM1K4,96
12.0,1,8.0,1,4,5000.0,500.0,53595,33422,20169,2.7466583201821333,1.8257350471697298,0.24577969011665718,1.3697700340232344,7.427111111111111,0.9209232730124364,0.37632241813602013,MM1K4,97
12.0,1,8.0,1,4,5000.0,500.0,53794,32994,20802,2.752601138559515,1.8298504117122931,0.24958906616422225,1.3754442683588106,7.332,0.9227507268472299,0.3866974011971595,MM1K4,98
12.0,1,8.0,1,4,5000.0,500.0,53893,33335,20558,2.7347240179851626,1.81358991547946,0.2448081370493857,1.3691553653414592,7.407777777777778,0.921134102505748,0.38145955875531146,MM1K4,99
4.0,1,8.0,1,8,5000.0,500.0,17974,17938,37,0.9731871102632833,0.4747982426723631,0.11910982785291749,1.244140716325063,3.986222222222222,0.4983888675909202,0.0020585289863135642,MM1K8,0
4.0,1,8.0,1,8,5000.0,500.0,18168,18118,49,1.0061669865376814,0.5018965645722858,0.12465694561073441,1.2499002929340675,4.026222222222223,0.5042704219653957,0.00269704975781594,MM1K8,1
4.0,1,8.0,1,8,5000.0,500.0,18111,18048,60,1.029771409833569,0.5203607719929226,0.1297014872618833,1.2566796978453119,4.010666666666666,0.5094106378406467,0.003312903760145768,MM1K8,2
4.0,1,8.0,1,8,5000.0,500.0,18084,18030,54,1.0342398494115295,0.5277952935921817,0.13175078657487185,1.2581515699507115,4.006666666666667,0.506444555819348,0.0029860650298606504,MM1K8,3
4.0,1,8.0,1,8,5000.0,500.0,17889,17865,28,0.9762080293436886,0.4821025361192102,0.1214871997909251,1.2459563650344512,3.97,0.4941054932244784,0.0015652076695175806,MM1K8,4
4.0,1,8.0,1,8,5000.0,500.0,18175,18138,37,1.0049209642621952,0.5004193468213681,0.12415299706120611,1.2493187969555564,4.030666666666667,0.504501617440827,0.0020357634112792298,MM1K8,5
4.0,1,8.0,1,8,5000.0,500.0,18235,18186,47,1.0177805122356332,0.5110476454511429,0.1264250800843114,1.2518084613474116,4.041333333333333,0.5067328667844901,0.0025774609267891417,MM1K8,6
4.0,1,8.0,1,8,5000.0,500.0,18229,18196,33,0.9634008296497594,0.4649549470499378,0.11498665980021544,1.238255865763028,4.043555555555556,0.4984458825998214,0.0018103022656207142,MM1K8,7
4.0,1,8.0,1,8,5000.0,500.0,17948,17909,36,0.9821593798727359,0.4848441005799798,0.12163498477775492,1.246577410615474,3.9797777777777776,0.4973152792927561,0.0020057945174949856,MM1K8,8
4.0,1,8.0,1,8,5000.0,500.0,18030,17993,34,0.9787097825956591,0.4789087390257098,0.11974117098039688,1.2447468063911604,3.9984444444444445,0.49980104356994937,0.0018857459789240155,MM1K8,9
4.0,1,8.0,1,8,5000.0,500.0,18004,17974,29,0.9791469680302125,0.4788204510681028,0.1198641421183457,1.2451217867498454,3.994222222222222,0.5003265169621097,0.0016107531659631193,MM1K8,10
4.0,1,8.0,1,8,5000.0,500.0,17939,17916,24,0.9688749206275356,0.4720399636888706,0.11856991763145461,1.2433619542792507,3.981333333333333,0.4968349569386648,0.0013378672166787446,MM1K8,11
4.0,1,8.0,1,8,5000.0,500.0,17995,17962,37,0.9786121755748688,0.48293199312741186,0.12100225592147033,1.2452004530485006,3.9915555555555557,0.4956801824474568,0.0020561267018616284,MM1K8,12
4.0,1,8.0,1,8,5000.0,500.0,17895,17853,40,0.9934616037927791,0.49867105443213083,0.12568746064312697,1.2503940906873054,3.9673333333333334,0.49479054936064837,0.0022352612461581448,MM1K8,13
4.0,1,8.0,1,8,5000.0,500.0,18060,18024,35,0.978557737597544,0.4800965864370452,0.11986432750592008,1.2443042519445935,4.005333333333334,0.49846115116049866,0.001937984496124031,MM1K8,14
4.0,1,8.0,1,8,5000.0,500.0,18182,18130,50,1.010315964044726,0.5046962179603421,0.1252372785843627,1.250739710381609,4.028888888888889,0.5056197460843836,0.002749972500274997,MM1K8,15
4.0,1,8.0,1,8,5000.0,500.0,17916,17883,33,0.9922467104885329,0.49210010348207023,0.12382992035281083,1.2496846277021945,3.974,0.5001466070064626,0.001841929002009377,MM1K8,16
4.0,1,8.0,1,8,5000.0,500.0,18183,18155,25,0.9757947885655024,0.4784843609051814,0.1185518240377783,1.2417961739931003,4.0344444444444445,0.49731042766032096,0.0013749106308089975,MM1K8,17
4.0,1,8.0,1,8,5000.0,500.0,18183,18150,35,0.9946813604233661,0.4911930283562641,0.12178461364990613,1.2466279839353052,4.033333333333333,0.5034883320671019,0.0019248748831325964,MM1K8,18
4.0,1,8.0,1,8,5000.0,500.0,17947,17916,24,0.9552788972562897,0.46041280417813574,0.11549060521582422,1.2397838018885792,3.981333333333333,0.49486609307815405,0.001337270853067365,MM1K8,19
4.0,1,8.0,1,8,5000.0,500.0,17958,17931,28,0.9455834855203391,0.45315629696291126,0.11374793386390304,1.2373292790985373,3.9846666666666666,0.49242718855742773,0.001559193674128522,MM1K8,20
4.0,1,8.0,1,8,5000.0,500.0,17845,17816,29,0.9331170701093575,0.44494066233807195,0.11238397959818835,1.2356739143052446,3.959111111111111,0.48817640777128557,0.001625105071448585,MM1K8,21
4.0,1,8.0,1,8,5000.0,500.0,17795,17768,28,0.9756797720364989,0.4812976786109272,0.12188616369473917,1.2471061468251907,3.9484444444444446,0.49438209342557154,0.0015734756954200618,MM1K8,22
4.0,1,8.0,1,8,5000.0,500.0,18017,17991,25,0.9851146977712213,0.48635800202754775,0.1216579126343032,1.2464121411325173,3.998,0.49875669574367365,0.0013875783981794972,MM1K8,23
4.0,1,8.0,1,8,5000.0,500.0,18117,18076,41,1.0086165485406455,0.5032574613873103,0.1252853826202089,1.2510939626262885,4.0168888888888885,0.5053590871533352,0.002263067836838329,MM1K8,24
4.0,1,8.0,1,8,5000.0,500.0,18041,18010,30,0.9928345617335528,0.4943312426138394,0.12351419165809424,1.2480697789360182,4.002222222222223,0.49850331911971324,0.0016628789978382573,MM1K8,25
4.0,1,8.0,1,8,5000.0,500.0,18166,18124,43,1.0158007682547383,0.509761916365042,0.12656856232855268,1.2522133456710165,4.027555555555556,0.5060388518896963,0.0023670593416272156,MM1K8,26
4.0,1,8.0,1,8,5000.0,500.0,17996,17969,27,0.9902462903237902,0.4904611773707759,0.1228268294378369,1.2479886641692426,3.9931111111111113,0.4997851129530143,0.001500333407423872,MM1K8,27
4.0,1,8.0,1,8,5000.0,500.0,17951,17909,40,0.9692384348332279,0.4789813660673127,0.12035290638462419,1.2435343454712326,3.9797777777777776,0.4902570687659152,0.0022282881176536127,MM1K8,28
4.0,1,8.0,1,8,5000.0,500.0,18102,18031,69,0.9972333703887596,0.4950722955794938,0.12352322062892825,1.2488473447818198,4.006888888888889,0.5021610748092659,0.0038117335101093804,MM1K8,29
4.0,1,8.0,1,8,5000.0,500.0,17889,17860,30,0.9808415439096031,0.4860661662064375,0.12247060343280325,1.2471381211772743,3.968888888888889,0.49477537770316543,0.001677008217340265,MM1K8,30
4.0,1,8.0,1,8,5000.0,500.0,17784,17756,30,0.9552878650582857,0.4650554355161614,0.1178750155118899,1.2421396265500233,3.945777777777778,0.4902324295421242,0.0016869095816464238,MM1K8,31
4.0,1,8.0,1,8,5000.0,500.0,17915,17866,55,0.9952123151799019,0.4957242088583623,0.1250682079696982,1.2508738939653494,3.970222222222222,0.4994881063215396,0.0030700530281886685,MM1K8,32
4.0,1,8.0,1,8,5000.0,500.0,18368,18328,40,1.0212425864327235,0.5084338209279143,0.12483370766999205,1.2507415778561313,4.072888888888889,0.5128087655048091,0.0021777003484320556,MM1K8,33
4.0,1,8.0,1,8,5000.0,500.0,18027,17976,51,0.9921949389536568,0.49767224299098434,0.12458417297838394,1.24837990794901,3.994666666666667,0.4945226959626726,0.0028290896987851555,MM1K8,34
4.0,1,8.0,1,8,5000.0,500.0,18002,17976,26,0.957100116610296,0.4601153469054283,0.1151824132773936,1.2395944884705314,3.994666666666667,0.4969847697048675,0.0014442839684479503,MM1K8,35
4.0,1,8.0,1,8,5000.0,500.0,18022,17990,33,0.9705689309534489,0.4735593847292919,0.11845565487947825,1.2427890427201438,3.997777777777778,0.49700954622415683,0.0018310953279325269,MM1K8,36
4.0,1,8.0,1,8,5000.0,500.0,18179,18133,46,1.011063535336208,0.5067936991302597,0.12577710948272136,1.2509201426872338,4.029555555555556,0.5042698362059485,0.002530392210792673,MM1K8,37
4.0,1,8.0,1,8,5000.0,500.0,17785,17742,44,0.9959532294821056,0.4976807512791262,0.12622947698997114,1.2526190280811844,3.9426666666666668,0.4982724782029796,0.0024739949395558053,MM1K8,38
4.0,1,8.0,1,8,5000.0,500.0,17908,17879,31,0.9648047028475116,0.47243986008249095,0.11891890218262106,1.2428499877673647,3.9731111111111113,0.49236484276502074,0.0017310699128880948,MM1K8,39
4.0,1,8.0,1,8,5000.0,500.0,17905,17866,39,0.9425369280187955,0.44903216197262275,0.11310000721352303,1.2374015546896044,3.970222222222222,0.4935047660461728,0.0021781625244345153,MM1K8,40
4.0,1,8.0,1,8,5000.0,500.0,17929,17903,25,0.9717048043622809,0.475412327924312,0.11949703824271932,1.2442380815052003,3.9784444444444444,0.4962924764379689,0.0013943889787495119,MM1K8,41
4.0,1,8.0,1,8,5000.0,500.0,18021,17984,37,1.000461331465535,0.49889548529288075,0.12483483562155046,1.2503378554045155,3.9964444444444442,0.5015658461726541,0.002053160201986571,MM1K8,42
4.0,1,8.0,1,8,5000.0,500.0,18156,18125,31,0.987472406657622,0.4867774645777008,0.12085509465377399,1.2451655630322387,4.027777777777778,0.5006949420799213,0.0017074245428508482,MM1K8,43
4.0,1,8.0,1,8,5000.0,500.0,17966,17924,45,1.0172159477083276,0.5178792904176923,0.13013741802854292,1.2554982716556795,3.983111111111111,0.49933665729063514,0.0025047311588556162,MM1K8,44
4.0,1,8.0,1,8,5000.0,500.0,18086,18054,33,1.0089023173383336,0.5044484737434258,0.1257400349117161,1.2514836399569775,4.012,0.5044538435949077,0.0018246157248700651,MM1K8,45
4.0,1,8.0,1,8,5000.0,500.0,18108,18047,63,1.0195144933632647,0.5197633901662431,0.12960664319943882,1.2542243749741464,4.0104444444444445,0.4997511031970216,0.0034791252485089465,MM1K8,46
4.0,1,8.0,1,8,5000.0,500.0,17831,17801,30,0.961754996309294,0.4648817720106777,0.11751968844716867,1.2431266492551984,3.9557777777777776,0.49687322429861625,0.0016824631260164882,MM1K8,47
4.0,1,8.0,1,8,5000.0,500.0,17930,17909,22,0.9397488626479931,0.44840796055975213,0.11270342536497303,1.236162845755375,3.9797777777777776,0.491340902088241,0.001226993865030675,MM1K8,48
4.0,1,8.0,1,8,5000.0,500.0,18081,18052,29,0.9847181318758667,0.48569868157588764,0.12109344657190751,1.2454836633441742,4.011555555555556,0.49901945029997913,0.0016038935899563077,MM1K8,49
4.0,1,8.0,1,8,5000.0,500.0,17931,17889,49,0.9931354015443382,0.49379938188463957,0.1243770919670876,1.2499904412191711,3.9753333333333334,0.49933601965969887,0.0027326975628799285,MM1K8,50
4.0,1,8.0,1,8,5000.0,500.0,18001,17945,54,1.0033474508811862,0.49809364131314904,0.12490143511514744,1.2515972365245993,3.9877777777777776,0.5052538095680371,0.0029998333425920783,MM1K8,51
4.0,1,8.0,1,8,5000.0,500.0,17880,17852,28,0.9679672167311831,0.47376467474193484,0.11942309188543059,1.2439980100431465,3.967111111111111,0.49420254198924835,0.0015659955257270694,MM1K8,52
4.0,1,8.0,1,8,5000.0,500.0,17846,17822,25,0.9439910212407162,0.45187523089590526,0.11411322139609989,1.2383743208675901,3.9604444444444447,0.4921157903448109,0.0014008741454667713,MM1K8,53
4.0,1,8.0,1,8,5000.0,500.0,17980,17943,37,0.9990297741929244,0.49701656571017083,0.12464886282649328,1.2505508545877588,3.9873333333333334,0.5020132084827535,0.0020578420467185763,MM1K8,54
4.0,1,8.0,1,8,5000.0,500.0,17941,17902,37,1.001978826812233,0.5003687100593,0.12571755998873801,1.2518028254101958,3.978222222222222,0.5016101167529331,0.0020623153670363973,MM1K8,55
4.0,1,8.0,1,8,5000.0,500.0,17980,17957,23,0.9433689918920937,0.45042588951129764,0.11287612088883664,1.2364069980238512,3.9904444444444445,0.492943102380796,0.0012791991101223582,MM1K8,56
4.0,1,8.0,1,8,5000.0,500.0,17976,17933,37,0.9723394033331937,0.47295599098150193,0.11863182923003747,1.2439487463092416,3.9851111111111113,0.4993834123516919,0.0020582999554962173,MM1K8,57
4.0,1,8.0,1,8,5000.0,500.0,17877,17830,50,0.966864265243024,0.47129113812693163,0.11903740182586796,1.2441333014518428,3.962222222222222,0.4955731271160924,0.0027968898584773733,MM1K8,58
4.0,1,8.0,1,8,5000.0,500.0,17751,17731,20,0.9517476916737916,0.45619876648985114,0.11577060695746275,1.2415375959309078,3.9402222222222223,0.4955489251839404,0.0011266970874880288,MM1K8,59
4.0,1,8.0,1,8,5000.0,500.0,18131,18102,28,0.9708604522682734,0.4726894747817312,0.11750392529315067,1.2413395870082402,4.022666666666667,0.49817097748654227,0.0015443163642380453,MM1K8,60
4.0,1,8.0,1,8,5000.0,500.0,18303,18264,40,1.0120699547290881,0.5021962110765047,0.12373428328100476,1.2493633255180467,4.058666666666666,0.5098737436525834,0.0021854340818445064,MM1K8,61
4.0,1,8.0,1,8,5000.0,500.0,18076,18055,21,0.9562590978521419,0.4556319590494578,0.11356099782456716,1.2383365239731174,4.012222222222222,0.5006271388026841,0.001161761451648595,MM1K8,62
4.0,1,8.0,1,8,5000.0,500.0,17832,17769,63,0.9976426506404074,0.5024563245276059,0.12724708539446378,1.2526530433835201,3.9486666666666665,0.4951863261128013,0.0035329744279946162,MM1K8,63
4.0,1,8.0,1,8,5000.0,500.0,17879,17831,47,0.9569451355870947,0.4663193537508322,0.11763226526243983,1.2414521639902933,3.9624444444444444,0.49062578183626254,0.0026287823703786566,MM1K8,64
4.0,1,8.0,1,8,5000.0,500.0,17844,17825,19,0.9475316798802725,0.4585151888327578,0.11575418511906929,1.2392085587355508,3.9611111111111112,0.48901649104751477,0.0010647836807890607,MM1K8,65
4.0,1,8.0,1,8,5000.0,500.0,18116,18054,63,0.9977780812850201,0.4952619325718167,0.12344514769985462,1.2486992732789872,4.012,0.5025161487132034,0.0034775888717156105,MM1K8,66
4.0,1,8.0,1,8,5000.0,500.0,17711,17675,34,0.9195265843073962,0.4334456317128533,0.11030876251015216,1.2340492473860076,3.9277777777777776,0.486080952594543,0.0019197109141211677,MM1K8,67
4.0,1,8.0,1,8,5000.0,500.0,17873,17861,13,0.9448869352908587,0.4516350958705232,0.11378833452131457,1.2380748362009755,3.9691111111111113,0.49325183942033557,0.0007273541095507189,MM1K8,68
4.0,1,8.0,1,8,5000.0,500.0,17813,17766,48,0.9891441999143135,0.488867456411346,0.12382618988918498,1.2505425661648895,3.948,0.5002767435029675,0.0026946612024925615,MM1K8,69
4.0,1,8.0,1,8,5000.0,500.0,17915,17868,44,0.970546439825152,0.4769201514883874,0.12004461419732139,1.2443611648479747,3.970666666666667,0.49362628833676453,0.002456042422550935,MM1K8,70
4.0,1,8.0,1,8,5000.0,500.0,17940,17905,37,0.9853297592792458,0.48363450116584034,0.12155254346589221,1.2476447761523437,3.9788888888888887,0.5016952581134052,0.0020624303232998887,MM1K8,71
4.0,1,8.0,1,8,5000.0,500.0,17747,17724,23,0.952228772303234,0.45525259293841314,0.11558545859980021,1.2417642448298742,3.9386666666666668,0.4969761793648209,0.0012959936890742096,MM1K8,72
4.0,1,8.0,1,8,5000.0,500.0,18057,18028,27,0.9690050461361227,0.47151619583784476,0.11769109141454491,1.241861150423234,4.006222222222222,0.497488850298278,0.0014952649941850807,MM1K8,73
4.0,1,8.0,1,8,5000.0,500.0,18142,18104,38,1.0126759860575374,0.5055665199564089,0.12566556229583736,1.2517161913433497,4.0231111111111115,0.5071094661011286,0.0020945871458494104,MM1K8,74
4.0,1,8.0,1,8,5000.0,500.0,18098,18057,40,1.0026317343145237,0.49659245952322567,0.12375622018355847,1.2498591187286965,4.012666666666667,0.5060392747912981,0.0022101889711570338,MM1K8,75
4.0,1,8.0,1,8,5000.0,500.0,17928,17909,20,0.9434236484937175,0.4500184141867156,0.1130777286954283,1.2370570192674917,3.9797777777777776,0.4934052343070018,0.0011155734047300313,MM1K8,76
4.0,1,8.0,1,8,5000.0,500.0,18035,17995,40,0.9893269027868921,0.48884311218733395,0.12224473491764394,1.2474004480434011,3.9988888888888887,0.5004837905995582,0.0022179096201829776,MM1K8,77
4.0,1,8.0,1,8,5000.0,500.0,18073,18034,42,1.0087586222105611,0.50589410986686,0.1262388875814723,1.251721361980748,4.007555555555555,0.5028645123437011,0.0023239085929286783,MM1K8,78
4.0,1,8.0,1,8,5000.0,500.0,17994,17965,27,0.9780566111927483,0.4798965189318822,0.12020442723767241,1.2450030845994111,3.9922222222222223,0.4981600922608662,0.0015005001667222407,MM1K8,79
4.0,1,8.0,1,8,5000.0,500.0,17997,17937,53,0.9817146908881328,0.4851586954802056,0.12150000890448778,1.2460423063969917,3.986,0.4965559954079271,0.0029449352669889428,MM1K8,80
4.0,1,8.0,1,8,5000.0,500.0,17965,17932,35,1.0003722122128034,0.4978178924779377,0.12492651773902294,1.2510443272531222,3.984888888888889,0.5025543197348659,0.0019482326746451434,MM1K8,81
4.0,1,8.0,1,8,5000.0,500.0,17932,17874,54,0.9751330106783983,0.4772637730683086,0.12013368297694975,1.2454736589907,3.972,0.49786923761008967,0.0030113763105063572,MM1K8,82
4.0,1,8.0,1,8,5000.0,500.0,18010,17986,23,0.9686837030846905,0.47103652670271207,0.11784092981351257,1.2423473504966676,3.996888888888889,0.4976471763819787,0.0012770682953914493,MM1K8,83
4.0,1,8.0,1,8,5000.0,500.0,18242,18196,46,1.0035106615853395,0.49921895699397556,0.12346039274966421,1.2481769040104809,4.043555555555556,0.5042917045913641,0.0025216533274860214,MM1K8,84
4.0,1,8.0,1,8,5000.0,500.0,17860,17845,16,0.9262865004497338,0.43643273439647945,0.11005588707112118,1.2335833984937854,3.9655555555555555,0.4898537660532543,0.0008958566629339306,MM1K8,85
4.0,1,8.0,1,8,5000.0,500.0,17667,17636,32,0.9573424438357702,0.46454834213081997,0.11853426414556588,1.244287458756889,3.919111111111111,0.49279410170495025,0.0018112865794985,MM1K8,86
4.0,1,8.0,1,8,5000.0,500.0,17983,17951,35,0.9953947826775676,0.49323939226587854,0.12373964511811687,1.249621813913471,3.9891111111111113,0.5021553904116891,0.001946282600233554,MM1K8,87
4.0,1,8.0,1,8,5000.0,500.0,18245,18206,40,0.9901287225022413,0.48503049006130367,0.11988559844424182,1.244731420499419,4.0457777777777775,0.5050982324409374,0.0021923814743765417,MM1K8,88
4.0,1,8.0,1,8,5000.0,500.0,18180,18132,46,1.0286722825065144,0.5227576318573797,0.12972651801227136,1.2552794813663608,4.029333333333334,0.505914650649135,0.00253025302530253,MM1K8,89
4.0,1,8.0,1,8,5000.0,500.0,17936,17909,30,0.9785660471697869,0.48337013622879244,0.12150138532539134,1.2459303513881492,3.9797777777777776,0.49519591094099463,0.001672613737734166,MM1K8,90
4.0,1,8.0,1,8,5000.0,500.0,18246,18190,57,1.0169635106777728,0.5115689457774096,0.1265563637162366,1.2515909347871603,4.042222222222223,0.5053945649003632,0.003123972377507399,MM1K8,91
4.0,1,8.0,1,8,5000.0,500.0,17972,17937,32,0.9591067632838468,0.4626094339450964,0.11605216361611577,1.2406111502340427,3.986,0.4964973293387504,0.0017805475183618963,MM1K8,92
4.0,1,8.0,1,8,5000.0,500.0,18118,18100,17,0.9558590532897755,0.45719776327526174,0.11366795219550706,1.237630108903317,4.022222222222222,0.4986612900145137,0.0009382934098686389,MM1K8,93
4.0,1,8.0,1,8,5000.0,500.0,18006,17982,24,0.9404687108324833,0.44399087945990257,0.11110882869366931,1.2353525302383601,3.996,0.4964778313725807,0.0013328890369876708,MM1K8,94
4.0,1,8.0,1,8,5000.0,500.0,18062,18031,32,0.9802595449257981,0.47830944500238304,0.11937177652435936,1.2446471929570695,4.006888888888889,0.5019500999234151,0.0017716753404938546,MM1K8,95
4.0,1,8.0,1,8,5000.0,500.0,18088,18066,22,0.9785832267947415,0.4802937457468483,0.11963477559287154,1.2437520491850012,4.014666666666667,0.4982894810478934,0.0012162759840778417,MM1K8,96
4.0,1,8.0,1,8,5000.0,500.0,18006,17971,35,0.9805519777519134,0.480017488260559,0.12019790315552159,1.245528976287818,3.9935555555555555,0.5005344894913544,0.0019437965122736866,MM1K8,97
4.0,1,8.0,1,8,5000.0,500.0,18062,18030,30,0.9872777218847558,0.4868080835281201,0.12147137501504454,1.246372503746083,4.006666666666667,0.5004696383566356,0.0016609456317129886,MM1K8,98
4.0,1,8.0,1,8,5000.0,500.0,17926,17906,19,0.9793267491740505,0.4826924811419755,0.12130661036182787,1.2461092573343906,3.979111111111111,0.49663426803207505,0.0010599129755662167,MM1K8,99
6.0,1,8.0,1,8,5000.0,500.0,26714,26049,664,2.232427787741863,1.505908990267871,0.26014200071184107,1.385649241956177,5.788666666666667,0.7265187974740054,0.024855880811559483,MM1K8,0
6.0,1,8.0,1,8,5000.0,500.0,27210,26406,802,2.2674106543645047,1.533752140931188,0.2613652799326705,1.386381746512785,5.868,0.733658513433302,0.029474457919882395,MM1K8,1
6.0,1,8.0,1,8,5000.0,500.0,26770,26095,679,2.2116878526420285,1.4886986218955598,0.2568084848354575,1.3814823039424402,5.7988888888888885,0.7229892307464775,0.025364213672020918,MM1K8,2
6.0,1,8.0,1,8,5000.0,500.0,27342,26535,807,2.356378049268013,1.6172760856234076,0.2742695453290089,1.3996164504711277,5.8966666666666665,0.7391019636446172,0.029515031819179284,MM1K8,3
6.0,1,8.0,1,8,5000.0,500.0,27167,26487,687,2.24457628894247,1.5145257261655931,0.25739181218602153,1.3814243209363801,5.886,0.730050562776872,0.02528803327566533,MM1K8,4
6.0,1,8.0,1,8,5000.0,500.0,26976,26263,713,2.2438907398877177,1.518915231005133,0.2602551462837622,1.3844770792404208,5.836222222222222,0.7249755088825911,0.026430901542111508,MM1K8,5
6.0,1,8.0,1,8,5000.0,500.0,27123,26413,707,2.3156338773892373,1.5836790447518363,0.2696843316809331,1.3943881880996576,5.869555555555555,0.7319548326373904,0.026066438078383658,MM1K8,6
6.0,1,8.0,1,8,5000.0,500.0,26853,26176,682,2.1757539813561806,1.4560771150954535,0.25035662414900517,1.3740801795596729,5.816888888888889,0.7196768662607336,0.025397534726101366,MM1K8,7
6.0,1,8.0,1,8,5000.0,500.0,26930,26228,702,2.241593076748349,1.5151221739932927,0.2599454767039606,1.38461015839799,5.828444444444444,0.7264709027550629,0.026067582621611584,MM1K8,8
